event_type,event_id,seed_issuer,event_date,event_size,event_instance,event_time,calendar_date,calendar_year,calendar_month,rp_article_count,rp_article_count_winsorized,any_bond_coverage,baseline_coverage,baseline_article_count,coverage_change_pp,article_count_change
GO bond issuance,GO bond issuance|friendswood tex|24130|1,friendswood tex,2010-10-01,1,1,-8,2010-02-01,2010,2,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24130|1,friendswood tex,2010-10-01,1,1,-7,2010-03-01,2010,3,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24130|1,friendswood tex,2010-10-01,1,1,-6,2010-04-01,2010,4,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24130|1,friendswood tex,2010-10-01,1,1,-5,2010-05-01,2010,5,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24130|1,friendswood tex,2010-10-01,1,1,-4,2010-06-01,2010,6,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24130|1,friendswood tex,2010-10-01,1,1,-3,2010-07-01,2010,7,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24130|1,friendswood tex,2010-10-01,1,1,-2,2010-08-01,2010,8,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24130|1,friendswood tex,2010-10-01,1,1,-1,2010-09-01,2010,9,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24130|1,friendswood tex,2010-10-01,1,1,0,2010-10-01,2010,10,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24130|1,friendswood tex,2010-10-01,1,1,1,2010-11-01,2010,11,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24130|1,friendswood tex,2010-10-01,1,1,2,2010-12-01,2010,12,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24130|1,friendswood tex,2010-10-01,1,1,3,2011-01-01,2011,1,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24130|1,friendswood tex,2010-10-01,1,1,4,2011-02-01,2011,2,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24130|1,friendswood tex,2010-10-01,1,1,5,2011-03-01,2011,3,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24130|1,friendswood tex,2010-10-01,1,1,6,2011-04-01,2011,4,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24130|1,friendswood tex,2010-10-01,1,1,7,2011-05-01,2011,5,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24130|1,friendswood tex,2010-10-01,1,1,8,2011-06-01,2011,6,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24130|1,friendswood tex,2010-10-01,1,1,9,2011-07-01,2011,7,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24130|1,friendswood tex,2010-10-01,1,1,10,2011-08-01,2011,8,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24130|1,friendswood tex,2010-10-01,1,1,11,2011-09-01,2011,9,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24130|1,friendswood tex,2010-10-01,1,1,12,2011-10-01,2011,10,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24130|1,friendswood tex,2010-10-01,1,1,13,2011-11-01,2011,11,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24130|1,friendswood tex,2010-10-01,1,1,14,2011-12-01,2011,12,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24130|1,friendswood tex,2010-10-01,1,1,15,2012-01-01,2012,1,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24130|1,friendswood tex,2010-10-01,1,1,16,2012-02-01,2012,2,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24130|1,friendswood tex,2010-10-01,1,1,17,2012-03-01,2012,3,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24130|1,friendswood tex,2010-10-01,1,1,18,2012-04-01,2012,4,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,-18,2013-06-01,2013,6,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,-17,2013-07-01,2013,7,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,-16,2013-08-01,2013,8,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,-15,2013-09-01,2013,9,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,-14,2013-10-01,2013,10,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,-13,2013-11-01,2013,11,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,-12,2013-12-01,2013,12,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,-11,2014-01-01,2014,1,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,-10,2014-02-01,2014,2,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,-9,2014-03-01,2014,3,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,-8,2014-04-01,2014,4,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,-7,2014-05-01,2014,5,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,-6,2014-06-01,2014,6,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,-5,2014-07-01,2014,7,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,-4,2014-08-01,2014,8,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,-3,2014-09-01,2014,9,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,-2,2014-10-01,2014,10,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,-1,2014-11-01,2014,11,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,0,2014-12-01,2014,12,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,1,2015-01-01,2015,1,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,2,2015-02-01,2015,2,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,3,2015-03-01,2015,3,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,4,2015-04-01,2015,4,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,5,2015-05-01,2015,5,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,6,2015-06-01,2015,6,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,7,2015-07-01,2015,7,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,8,2015-08-01,2015,8,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,9,2015-09-01,2015,9,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,10,2015-10-01,2015,10,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,11,2015-11-01,2015,11,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,12,2015-12-01,2015,12,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,13,2016-01-01,2016,1,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,14,2016-02-01,2016,2,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,15,2016-03-01,2016,3,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,16,2016-04-01,2016,4,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,17,2016-05-01,2016,5,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24180|1,friendswood tex,2014-12-01,1,1,18,2016-06-01,2016,6,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,-18,2015-08-01,2015,8,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,-17,2015-09-01,2015,9,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,-16,2015-10-01,2015,10,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,-15,2015-11-01,2015,11,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,-14,2015-12-01,2015,12,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,-13,2016-01-01,2016,1,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,-12,2016-02-01,2016,2,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,-11,2016-03-01,2016,3,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,-10,2016-04-01,2016,4,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,-9,2016-05-01,2016,5,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,-8,2016-06-01,2016,6,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,-7,2016-07-01,2016,7,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,-6,2016-08-01,2016,8,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,-5,2016-09-01,2016,9,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,-4,2016-10-01,2016,10,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,-3,2016-11-01,2016,11,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,-2,2016-12-01,2016,12,1,1,1,0,0,100,1
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,-1,2017-01-01,2017,1,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,0,2017-02-01,2017,2,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,1,2017-03-01,2017,3,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,2,2017-04-01,2017,4,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,3,2017-05-01,2017,5,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,4,2017-06-01,2017,6,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,5,2017-07-01,2017,7,1,1,1,0,0,100,1
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,6,2017-08-01,2017,8,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,7,2017-09-01,2017,9,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,8,2017-10-01,2017,10,1,1,1,0,0,100,1
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,9,2017-11-01,2017,11,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,10,2017-12-01,2017,12,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,11,2018-01-01,2018,1,1,1,1,0,0,100,1
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,12,2018-02-01,2018,2,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,13,2018-03-01,2018,3,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,14,2018-04-01,2018,4,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,15,2018-05-01,2018,5,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,16,2018-06-01,2018,6,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,17,2018-07-01,2018,7,1,1,1,0,0,100,1
GO bond issuance,GO bond issuance|friendswood tex|24206|1,friendswood tex,2017-02-01,1,1,18,2018-08-01,2018,8,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,-18,2012-01-01,2012,1,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,-17,2012-02-01,2012,2,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,-16,2012-03-01,2012,3,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,-15,2012-04-01,2012,4,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,-14,2012-05-01,2012,5,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,-13,2012-06-01,2012,6,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,-12,2012-07-01,2012,7,1,1,1,0,0,100,1
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,-11,2012-08-01,2012,8,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,-10,2012-09-01,2012,9,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,-9,2012-10-01,2012,10,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,-8,2012-11-01,2012,11,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,-7,2012-12-01,2012,12,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,-6,2013-01-01,2013,1,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,-5,2013-02-01,2013,2,8,8,1,0,0,100,8
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,-4,2013-03-01,2013,3,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,-3,2013-04-01,2013,4,1,1,1,0,0,100,1
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,-2,2013-05-01,2013,5,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,-1,2013-06-01,2013,6,2,2,1,0,0,100,2
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,0,2013-07-01,2013,7,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,1,2013-08-01,2013,8,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,2,2013-09-01,2013,9,1,1,1,0,0,100,1
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,3,2013-10-01,2013,10,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,4,2013-11-01,2013,11,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,5,2013-12-01,2013,12,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,6,2014-01-01,2014,1,1,1,1,0,0,100,1
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,7,2014-02-01,2014,2,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,8,2014-03-01,2014,3,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,9,2014-04-01,2014,4,3,3,1,0,0,100,3
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,10,2014-05-01,2014,5,12,9,1,0,0,100,12
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,11,2014-06-01,2014,6,3,3,1,0,0,100,3
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,12,2014-07-01,2014,7,4,4,1,0,0,100,4
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,13,2014-08-01,2014,8,2,2,1,0,0,100,2
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,14,2014-09-01,2014,9,2,2,1,0,0,100,2
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,15,2014-10-01,2014,10,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,16,2014-11-01,2014,11,0,0,0,0,0,0,0
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,17,2014-12-01,2014,12,4,4,1,0,0,100,4
GO bond issuance,GO bond issuance|frisco tex|24163|1,frisco tex,2013-07-01,1,1,18,2015-01-01,2015,1,11,9,1,0,0,100,11
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,-18,2015-12-01,2015,12,1,1,1,0.333333333333333,1.16666666666667,66.6666666666667,-0.166666666666667
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,-17,2016-01-01,2016,1,0,0,0,0.333333333333333,1.16666666666667,-33.3333333333333,-1.16666666666667
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,-16,2016-02-01,2016,2,0,0,0,0.333333333333333,1.16666666666667,-33.3333333333333,-1.16666666666667
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,-15,2016-03-01,2016,3,0,0,0,0.333333333333333,1.16666666666667,-33.3333333333333,-1.16666666666667
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,-14,2016-04-01,2016,4,0,0,0,0.333333333333333,1.16666666666667,-33.3333333333333,-1.16666666666667
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,-13,2016-05-01,2016,5,6,6,1,0.333333333333333,1.16666666666667,66.6666666666667,4.83333333333333
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,-12,2016-06-01,2016,6,2,2,1,0.333333333333333,1.16666666666667,66.6666666666667,0.833333333333333
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,-11,2016-07-01,2016,7,2,2,1,0.333333333333333,1.16666666666667,66.6666666666667,0.833333333333333
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,-10,2016-08-01,2016,8,2,2,1,0.333333333333333,1.16666666666667,66.6666666666667,0.833333333333333
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,-9,2016-09-01,2016,9,0,0,0,0.333333333333333,1.16666666666667,-33.3333333333333,-1.16666666666667
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,-8,2016-10-01,2016,10,0,0,0,0.333333333333333,1.16666666666667,-33.3333333333333,-1.16666666666667
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,-7,2016-11-01,2016,11,0,0,0,0.333333333333333,1.16666666666667,-33.3333333333333,-1.16666666666667
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,-6,2016-12-01,2016,12,0,0,0,0.333333333333333,1.16666666666667,-33.3333333333333,-1.16666666666667
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,-5,2017-01-01,2017,1,1,1,1,0.333333333333333,1.16666666666667,66.6666666666667,-0.166666666666667
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,-4,2017-02-01,2017,2,1,1,1,0.333333333333333,1.16666666666667,66.6666666666667,-0.166666666666667
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,-3,2017-03-01,2017,3,1,1,1,0.333333333333333,1.16666666666667,66.6666666666667,-0.166666666666667
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,-2,2017-04-01,2017,4,0,0,0,0.333333333333333,1.16666666666667,-33.3333333333333,-1.16666666666667
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,-1,2017-05-01,2017,5,0,0,0,0.333333333333333,1.16666666666667,-33.3333333333333,-1.16666666666667
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,0,2017-06-01,2017,6,0,0,0,0.333333333333333,1.16666666666667,-33.3333333333333,-1.16666666666667
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,1,2017-07-01,2017,7,1,1,1,0.333333333333333,1.16666666666667,66.6666666666667,-0.166666666666667
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,2,2017-08-01,2017,8,0,0,0,0.333333333333333,1.16666666666667,-33.3333333333333,-1.16666666666667
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,3,2017-09-01,2017,9,0,0,0,0.333333333333333,1.16666666666667,-33.3333333333333,-1.16666666666667
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,4,2017-10-01,2017,10,0,0,0,0.333333333333333,1.16666666666667,-33.3333333333333,-1.16666666666667
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,5,2017-11-01,2017,11,0,0,0,0.333333333333333,1.16666666666667,-33.3333333333333,-1.16666666666667
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,6,2017-12-01,2017,12,0,0,0,0.333333333333333,1.16666666666667,-33.3333333333333,-1.16666666666667
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,7,2018-01-01,2018,1,4,4,1,0.333333333333333,1.16666666666667,66.6666666666667,2.83333333333333
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,8,2018-02-01,2018,2,0,0,0,0.333333333333333,1.16666666666667,-33.3333333333333,-1.16666666666667
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,9,2018-03-01,2018,3,0,0,0,0.333333333333333,1.16666666666667,-33.3333333333333,-1.16666666666667
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,10,2018-04-01,2018,4,0,0,0,0.333333333333333,1.16666666666667,-33.3333333333333,-1.16666666666667
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,11,2018-05-01,2018,5,0,0,0,0.333333333333333,1.16666666666667,-33.3333333333333,-1.16666666666667
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,12,2018-06-01,2018,6,0,0,0,0.333333333333333,1.16666666666667,-33.3333333333333,-1.16666666666667
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,13,2018-07-01,2018,7,6,6,1,0.333333333333333,1.16666666666667,66.6666666666667,4.83333333333333
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,14,2018-08-01,2018,8,5,5,1,0.333333333333333,1.16666666666667,66.6666666666667,3.83333333333333
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,15,2018-09-01,2018,9,0,0,0,0.333333333333333,1.16666666666667,-33.3333333333333,-1.16666666666667
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,16,2018-10-01,2018,10,4,4,1,0.333333333333333,1.16666666666667,66.6666666666667,2.83333333333333
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,17,2018-11-01,2018,11,1,1,1,0.333333333333333,1.16666666666667,66.6666666666667,-0.166666666666667
GO bond issuance,GO bond issuance|frisco tex|24210|1,frisco tex,2017-06-01,1,1,18,2018-12-01,2018,12,0,0,0,0.333333333333333,1.16666666666667,-33.3333333333333,-1.16666666666667
